EventID,PhotoID,EventPhotoRank,RandomValue
53,5777,1000,"-0.999768,5777"
53,136,1000,"0.999804,136"
53,133,1000,"0.999883,133"
53,404,1000,"-0.99992,404"
53,402,1000,"-0.999942,402"
53,134,1000,"0.999994,134"
53,403,1000,"-1,403"
54,274,1,"-0.062975,274"
54,275,1,"-0.0746428,275"
54,276,1,"-0.0863005,276"
54,153,1,"0.976194,153"
54,4647,2,"-0.809107,4647"
54,7936,3,"-0.990254,7936"
54,23345,1000,"0.279725,23345"
54,19850,1000,"-0.313727,19850"
54,19848,1000,"-0.335849,19848"
54,6407,1000,"-0.447677,6407"
54,4649,1000,"-0.822631,4649"
54,15401,1000,"-0.869403,15401"
54,15403,1000,"-0.880722,15403"
54,443,1000,"-0.892117,443"
54,442,1000,"-0.89734,442"
54,441,1000,"-0.902441,441"
54,440,1000,"-0.907418,440"
54,98,1000,"0.911194,98"
54,439,1000,"-0.91227,439"
54,158,1000,"0.961848,158"
54,157,1000,"0.964982,157"
54,156,1000,"0.967984,156"
54,155,1000,"0.970853,155"
54,154,1000,"0.97359,154"
54,1741,1000,"0.998306,1741"
54,1742,1000,"0.998918,1742"
55,4709,2,"-0.995303,4709"
55,14236,1000,"0.00507386,14236"
55,14235,1000,"0.0167688,14235"
55,4024,1000,"0.0605393,4024"
55,19066,1000,"0.0636875,19066"
55,543,1000,"0.0675037,543"
55,13962,1000,"-0.0680379,13962"
55,4828,1000,"-0.0819561,4828"
55,3483,1000,"0.104549,3483"
55,4826,1000,"-0.105244,4826"
55,3480,1000,"0.139372,3480"
55,551,1000,"0.160424,551"
55,9119,1000,"-0.160776,9119"
55,3477,1000,"0.174023,3477"
55,18012,1000,"-0.174522,18012"
55,4820,1000,"-0.174712,4820"
55,2401,1000,"0.19187,2401"
55,4818,1000,"-0.197694,4818"
55,23351,1000,"0.211719,23351"
55,248,1000,"0.238742,248"
55,6694,1000,"0.246537,6694"
55,247,1000,"0.250083,247"
55,832,1000,"-0.301253,832"
55,7279,1000,"-0.304742,7279"
55,23341,1000,"0.324318,23341"
55,7281,1000,"-0.326935,7281"
55,835,1000,"-0.334518,835"
55,21459,1000,"-0.343239,21459"
55,1581,1000,"-0.351082,1581"
55,22532,1000,"-0.359094,22532"
55,24142,1000,"-0.377272,24142"
55,1578,1000,"-0.383713,1578"
55,23335,1000,"0.389846,23335"
55,4065,1000,"-0.406797,4065"
55,5140,1000,"-0.412688,5140"
55,3186,1000,"-0.423003,3186"
55,3798,1000,"0.423947,3798"
55,4067,1000,"-0.428053,4067"
55,228,1000,"0.457324,228"
55,15000,1000,"-0.474479,15000"
55,493,1000,"-0.494472,493"
55,491,1000,"-0.514667,491"
55,3175,1000,"-0.535761,3175"
55,16874,1000,"0.537833,16874"
55,487,1000,"-0.5542,487"
55,218,1000,"0.557972,218"
55,5692,1000,"-0.563172,5692"
55,5693,1000,"-0.572798,5693"
55,216,1000,"0.577229,216"
55,5694,1000,"-0.582345,5694"
55,484,1000,"-0.583059,484"
55,751,1000,"0.598271,751"
55,3705,1000,"-0.605105,3705"
55,3704,1000,"-0.614375,3704"
55,15100,1000,"0.625048,15100"
55,3702,1000,"-0.632661,3702"
55,210,1000,"0.633064,210"
55,15101,1000,"0.634135,15101"
55,1284,1000,"0.63711,1284"
55,1015,1000,"-0.640602,1015"
55,209,1000,"0.642074,209"
55,15102,1000,"0.643135,15102"
55,208,1000,"0.650997,208"
55,7729,1000,"0.652193,7729"
55,3699,1000,"-0.659438,3699"
55,207,1000,"0.65983,207"
55,7726,1000,"0.678384,7726"
55,203,1000,"0.694248,203"
55,202,1000,"0.702618,202"
55,201,1000,"0.710892,201"
55,1275,1000,"0.714566,1275"
55,21826,1000,"-0.717599,21826"
55,468,1000,"-0.724024,468"
55,465,1000,"-0.747776,465"
55,7180,1000,"0.750093,7180"
55,464,1000,"-0.75549,464"
55,7058,1000,"0.76208,7058"
55,463,1000,"-0.763101,463"
55,9058,1000,"-0.767487,9058"
55,9745,1000,"0.768707,9745"
55,462,1000,"-0.770607,462"
55,461,1000,"-0.778008,461"
55,3569,1000,"-0.784002,3569"
55,460,1000,"-0.785302,460"
55,9055,1000,"-0.789503,9055"
55,2764,1000,"0.790033,2764"
55,459,1000,"-0.792489,459"
55,458,1000,"-0.799568,458"
55,21945,1000,"-0.813102,21945"
55,21840,1000,"-0.821529,21840"
55,620,1000,"0.823822,620"
55,621,1000,"0.830395,621"
55,5725,1000,"-0.832816,5725"
55,21844,1000,"-0.847295,21844"
55,7434,1000,"-0.851636,7434"
55,1162,1000,"0.854184,1162"
55,4117,1000,"-0.855813,4117"
55,14417,1000,"-0.857172,14417"
55,7164,1000,"0.860032,7164"
55,21669,1000,"0.860306,21669"
55,14953,1000,"-0.864456,14953"
55,3671,1000,"-0.866201,3671"
55,14952,1000,"-0.870276,14952"
55,1790,1000,"0.870357,1790"
55,15402,1000,"-0.875122,15402"
55,361,1000,"-0.882212,361"
55,9226,1000,"0.886607,9226"
55,362,1000,"-0.887658,362"
55,4123,1000,"-0.889976,4123"
55,4740,1000,"-0.896261,4740"
55,4739,1000,"-0.901387,4739"
55,9230,1000,"0.907267,9230"
55,171,1000,"0.909315,171"
55,21856,1000,"-0.913261,21856"
55,4665,1000,"-0.914047,4665"
55,170,1000,"0.91412,170"
55,4736,1000,"-0.916022,4736"
55,4666,1000,"-0.918729,4666"
55,169,1000,"0.918799,169"
55,9033,1000,"-0.919695,9033"
55,4735,1000,"-0.920651,4735"
55,9032,1000,"-0.924224,9032"
55,4734,1000,"-0.925153,4734"
55,9234,1000,"0.925942,9234"
55,9030,1000,"-0.932903,9030"
55,5537,1000,"0.937232,5537"
55,15415,1000,"-0.938318,15415"
55,374,1000,"-0.943349,374"
55,4729,1000,"-0.945757,4729"
55,375,1000,"-0.947165,375"
55,4728,1000,"-0.949492,4728"
55,376,1000,"-0.950851,376"
55,4138,1000,"-0.955906,4138"
55,4139,1000,"-0.959275,4139"
55,110,1000,"0.959865,110"
55,4725,1000,"-0.959915,4725"
55,4140,1000,"-0.962513,4140"
55,4724,1000,"-0.963128,4724"
55,4141,1000,"-0.965619,4141"
55,4723,1000,"-0.966209,4723"
55,4142,1000,"-0.968594,4142"
55,4722,1000,"-0.969157,4722"
55,17077,1000,"-0.972384,17077"
55,9516,1000,"-0.973509,9516"
55,17076,1000,"-0.975047,17076"
55,116,1000,"0.977168,116"
55,4719,1000,"-0.977206,4719"
55,1227,1000,"0.977316,1227"
55,117,1000,"0.979586,117"
55,17074,1000,"-0.979973,17074"
55,386,1000,"-0.980488,386"
55,118,1000,"0.98187,118"
55,119,1000,"0.98402,119"
55,120,1000,"0.986035,120"
55,121,1000,"0.987915,121"
55,147,1000,"0.988999,147"
55,146,1000,"0.990662,146"
55,2003,1000,"-0.990827,2003"
55,123,1000,"0.99127,123"
55,414,1000,"-0.991612,414"
55,124,1000,"0.992744,124"
55,413,1000,"-0.993056,413"
55,4691,1000,"-0.993559,4691"
55,125,1000,"0.994083,125"
55,3904,1000,"0.994309,3904"
55,412,1000,"-0.994364,412"
55,4692,1000,"-0.994817,4692"
55,126,1000,"0.995285,126"
55,411,1000,"-0.995536,411"
55,21347,1000,"-0.995999,21347"
55,127,1000,"0.996352,127"
55,410,1000,"-0.996572,410"
55,141,1000,"0.996937,141"
55,128,1000,"0.997282,128"
55,397,1000,"-0.997606,397"
55,4695,1000,"-0.997771,4695"
55,140,1000,"0.997783,140"
55,129,1000,"0.998075,129"
55,4706,1000,"-0.998086,4706"
55,408,1000,"-0.998234,408"
55,4696,1000,"-0.998484,4696"
55,130,1000,"0.998732,130"
55,1213,1000,"0.998767,1213"
55,407,1000,"-0.998861,407"
55,399,1000,"-0.99895,399"
55,5779,1000,"-0.99899,5779"
55,131,1000,"0.999253,131"
55,4704,1000,"-0.999259,4704"
55,406,1000,"-0.99935,406"
55,400,1000,"-0.999418,400"
55,137,1000,"0.999504,137"
55,132,1000,"0.999636,132"
55,405,1000,"-0.999704,405"
55,401,1000,"-0.999748,401"
55,21353,1000,"-0.999814,21353"
55,404,1000,"-0.99992,404"
55,402,1000,"-0.999942,402"
55,5776,1000,"-0.999951,5776"
55,4700,1000,"-0.999966,4700"
55,135,1000,"0.999967,135"
55,5775,1000,"-0.999998,5775"
55,403,1000,"-1,403"
56,2918,1000,"0.416507,2918"
56,13303,1000,"-0.996924,13303"
57,2918,1000,"0.416507,2918"
58,2918,1000,"0.416507,2918"
59,3223,1000,"-0.00401754,3223"
59,4002,1000,"0.312554,4002"
59,1566,1000,"-0.509119,1566"
59,620,1000,"0.823822,620"
59,621,1000,"0.830395,621"
59,21842,1000,"-0.83464,21842"
59,21843,1000,"-0.841025,21843"
59,14953,1000,"-0.864456,14953"
59,21856,1000,"-0.913261,21856"
59,169,1000,"0.918799,169"
59,167,1000,"0.92778,167"
59,17078,1000,"-0.969588,17078"
59,114,1000,"0.971931,114"
59,115,1000,"0.974616,115"
59,116,1000,"0.977168,116"
59,117,1000,"0.979586,117"
59,118,1000,"0.98187,118"
59,119,1000,"0.98402,119"
59,17072,1000,"-0.984362,17072"
59,120,1000,"0.986035,120"
59,121,1000,"0.987915,121"
59,122,1000,"0.98966,122"
59,123,1000,"0.99127,123"
59,124,1000,"0.992744,124"
59,125,1000,"0.994083,125"
59,126,1000,"0.995285,126"
59,127,1000,"0.996352,127"
59,128,1000,"0.997282,128"
59,129,1000,"0.998075,129"
59,130,1000,"0.998732,130"
59,137,1000,"0.999504,137"
59,132,1000,"0.999636,132"
59,135,1000,"0.999967,135"
60,3224,1000,"0.00767803,3224"
60,2132,1000,"-0.196322,2132"
60,9150,1000,"0.199736,9150"
60,9115,1000,"-0.206758,9115"
60,9114,1000,"-0.218186,9114"
60,9152,1000,"0.222599,9152"
60,15018,1000,"-0.280054,15018"
60,772,1000,"0.385484,772"
60,7215,1000,"0.424903,7215"
60,7295,1000,"-0.476613,7295"
60,1659,1000,"0.525697,1659"
60,3690,1000,"-0.734773,3690"
60,3689,1000,"-0.742656,3689"
60,15126,1000,"0.830096,15126"
60,14411,1000,"-0.891174,14411"
60,14410,1000,"-0.896419,14410"
60,3394,1000,"0.91098,3394"
60,9232,1000,"0.916856,9232"
60,9771,1000,"0.92495,9771"
60,968,1000,"-0.947389,968"
60,14886,1000,"-0.967187,14886"
60,24290,1000,"0.974416,24290"
60,14353,1000,"-0.978553,14353"
60,14897,1000,"-0.99179,14897"
60,18404,1000,"0.998861,18404"
60,132,1000,"0.999636,132"
60,5775,1000,"-0.999998,5775"
61,4499,1,"0.709174,4499"
61,,1000,
61,,1000,
61,,1000,
61,3492,1000,"-0.000520844,3492"
61,14237,1000,"-0.00662172,14237"
61,14234,1000,"0.0284614,14234"
61,13689,1000,"0.119128,13689"
61,258,1000,"0.123795,258"
61,13683,1000,"0.188452,13683"
61,13682,1000,"0.199925,13682"
61,1057,1000,"-0.202651,1057"
61,13681,1000,"0.21137,13681"
61,13680,1000,"0.222787,13680"
61,1042,1000,"-0.370455,1042"
61,2115,1000,"-0.38613,2115"
61,5678,1000,"-0.420939,5678"
61,8018,1000,"-0.454688,8018"
61,847,1000,"-0.463057,847"
61,848,1000,"-0.473391,848"
61,3803,1000,"0.476155,3803"
61,849,1000,"-0.483661,849"
61,851,1000,"-0.504,851"
61,852,1000,"-0.514067,852"
61,8012,1000,"-0.516018,8012"
61,11598,1000,"-0.52925,11598"
61,4517,1000,"0.546186,4517"
61,8277,1000,"0.551733,8277"
61,4516,1000,"0.555945,4516"
61,4515,1000,"0.565629,4515"
61,4514,1000,"0.575235,4514"
61,4513,1000,"0.584762,4513"
61,4512,1000,"0.594209,4512"
61,4511,1000,"0.603575,4511"
61,4510,1000,"0.612859,4510"
61,4508,1000,"0.631173,4508"
61,4507,1000,"0.640201,4507"
61,4506,1000,"0.649142,4506"
61,4505,1000,"0.657994,4505"
61,4504,1000,"0.666756,4504"
61,474,1000,"-0.673878,474"
61,4503,1000,"0.675427,4503"
61,4502,1000,"0.684005,4502"
61,4501,1000,"0.69249,4501"
61,4500,1000,"0.70088,4500"
61,469,1000,"-0.715908,469"
61,467,1000,"-0.732042,467"
61,4637,1000,"-0.735005,4637"
61,466,1000,"-0.73996,466"
61,16312,1000,"0.756298,16312"
61,16310,1000,"0.771393,16310"
61,16307,1000,"0.793242,16307"
61,618,1000,"0.810338,618"
61,4752,1000,"-0.825404,4752"
61,17912,1000,"0.838293,17912"
61,4750,1000,"-0.838383,4750"
61,1433,1000,"-0.868372,1433"
61,6891,1000,"-0.885075,6891"
61,4201,1000,"-0.90528,4201"
61,4200,1000,"-0.910186,4200"
61,4199,1000,"-0.914968,4199"
61,438,1000,"-0.916998,438"
61,4198,1000,"-0.919625,4198"
61,437,1000,"-0.921601,437"
61,4197,1000,"-0.924156,4197"
61,436,1000,"-0.926077,436"
61,4196,1000,"-0.928561,4196"
61,435,1000,"-0.930427,435"
61,4195,1000,"-0.932838,4195"
61,434,1000,"-0.934649,434"
61,4194,1000,"-0.936988,4194"
61,433,1000,"-0.938744,433"
61,4193,1000,"-0.94101,4193"
61,432,1000,"-0.94271,432"
61,4192,1000,"-0.944903,4192"
61,431,1000,"-0.946547,431"
61,7952,1000,"-0.947055,7952"
61,430,1000,"-0.950255,430"
61,4137,1000,"-0.952406,4137"
61,429,1000,"-0.953833,429"
61,4189,1000,"-0.955805,4189"
61,428,1000,"-0.95728,428"
61,4188,1000,"-0.959178,4188"
61,4187,1000,"-0.96242,4187"
61,8975,1000,"-0.962465,8975"
61,426,1000,"-0.963782,426"
61,4186,1000,"-0.96553,4186"
61,425,1000,"-0.966835,425"
61,4185,1000,"-0.968508,4185"
61,693,1000,"0.968638,693"
61,424,1000,"-0.969756,424"
61,423,1000,"-0.972544,423"
61,4144,1000,"-0.974144,4144"
61,422,1000,"-0.975199,422"
61,4145,1000,"-0.97672,4145"
61,421,1000,"-0.977721,421"
61,420,1000,"-0.980109,420"
61,4180,1000,"-0.981405,4180"
61,4717,1000,"-0.981904,4717"
61,150,1000,"0.983202,150"
61,418,1000,"-0.984483,418"
61,4178,1000,"-0.985626,4178"
61,417,1000,"-0.986468,417"
61,1195,1000,"0.98709,1195"
61,4177,1000,"-0.987534,4177"
61,4150,1000,"-0.987588,4150"
61,1196,1000,"0.988896,1196"
61,4176,1000,"-0.989307,4176"
61,4151,1000,"-0.989357,4151"
61,4175,1000,"-0.990946,4175"
61,4174,1000,"-0.992448,4174"
61,4153,1000,"-0.99249,4153"
61,4154,1000,"-0.993853,4154"
61,4172,1000,"-0.995046,4172"
61,4155,1000,"-0.99508,4155"
61,5499,1000,"0.996109,5499"
61,4156,1000,"-0.99617,4156"
61,4170,1000,"-0.997099,4170"
61,4157,1000,"-0.997125,4157"
61,409,1000,"-0.997471,409"
61,4169,1000,"-0.997921,4169"
61,4158,1000,"-0.997943,4158"
61,4159,1000,"-0.998624,4159"
61,4167,1000,"-0.999155,4167"
61,4160,1000,"-0.999169,4160"
61,4161,1000,"-0.999578,4161"
61,4165,1000,"-0.999843,4165"
62,1318,1000,"0.288913,1318"
62,473,1000,"-0.682473,473"
62,728,1000,"0.789713,728"
62,723,1000,"0.824218,723"
62,3409,1000,"0.825009,3409"
62,159,1000,"0.958583,159"
62,3631,1000,"-0.998465,3631"
63,14239,1000,"-0.0300086,14239"
63,13692,1000,"0.0842247,13692"
63,15321,1000,"-0.118065,15321"
63,15566,1000,"-0.157162,15566"
63,23881,1000,"0.293439,23881"
63,15280,1000,"0.35338,15280"
63,7221,1000,"0.360385,7221"
63,7220,1000,"0.37127,7220"
63,22331,1000,"-0.410926,22331"
63,1568,1000,"-0.488849,1568"
63,1567,1000,"-0.499018,1567"
63,14822,1000,"-0.535749,14822"
63,14825,1000,"-0.56504,14825"
63,14827,1000,"-0.584183,14827"
63,4083,1000,"-0.588714,4083"
63,14831,1000,"-0.621499,14831"
63,15514,1000,"-0.693251,15514"
63,14437,1000,"-0.714452,14437"
63,3961,1000,"0.715544,3961"
63,13774,1000,"-0.767363,13774"
63,4112,1000,"-0.824117,4112"
63,14955,1000,"-0.852462,14955"
63,14954,1000,"-0.858518,14954"
63,4118,1000,"-0.861804,4118"
63,14948,1000,"-0.892359,14948"
63,165,1000,"0.936253,165"
63,164,1000,"0.940298,164"
63,163,1000,"0.944214,163"
63,162,1000,"0.948001,162"
63,161,1000,"0.951659,161"
63,160,1000,"0.955186,160"
63,3073,1000,"-0.98246,3073"
63,2817,1000,"0.999198,2817"
64,201,1000,"0.710892,201"
64,178,1000,"0.872241,178"
64,171,1000,"0.909315,171"
65,24371,1,"0.751371,24371"
65,4677,3,"-0.961799,4677"
65,4684,3,"-0.980965,4684"
65,2149,1000,"0.00122018,2149"
65,2148,1000,"-0.0104753,2148"
65,2150,1000,"0.0129155,2150"
65,2147,1000,"-0.0221693,2147"
65,2151,1000,"0.024609,2151"
65,2152,1000,"0.0362992,2152"
65,4026,1000,"0.0371764,4026"
65,2145,1000,"-0.0455467,2145"
65,4025,1000,"0.0488612,4025"
65,2144,1000,"-0.0572268,2144"
65,4024,1000,"0.0605393,4024"
65,4023,1000,"0.0722091,4023"
65,2142,1000,"-0.080562,2142"
65,4022,1000,"0.083869,4022"
65,2141,1000,"-0.0922139,2141"
65,2140,1000,"-0.103853,2140"
65,4020,1000,"0.107153,4020"
65,4019,1000,"0.118774,4019"
65,2138,1000,"-0.127087,2138"
65,4018,1000,"0.130378,4018"
65,2137,1000,"-0.138679,2137"
65,4017,1000,"0.141965,4017"
65,2136,1000,"-0.150252,2136"
65,4016,1000,"0.153532,4016"
65,2135,1000,"-0.161805,2135"
65,4014,1000,"0.176602,4014"
65,2133,1000,"-0.184841,2133"
65,4013,1000,"0.188101,4013"
65,6699,1000,"0.189475,6699"
65,2132,1000,"-0.196322,2132"
65,4012,1000,"0.199575,4012"
65,6698,1000,"0.200945,6698"
65,4011,1000,"0.211021,4011"
65,519,1000,"-0.211531,519"
65,4010,1000,"0.222439,4010"
65,4009,1000,"0.233826,4009"
65,3783,1000,"0.259364,3783"
65,1589,1000,"-0.262065,1589"
65,15019,1000,"-0.268807,15019"
65,15018,1000,"-0.280054,15018"
65,509,1000,"-0.324135,509"
65,3730,1000,"-0.349939,3730"
65,9701,1000,"0.35434,9701"
65,13196,1000,"-0.387406,13196"
65,21990,1000,"-0.41064,21990"
65,7216,1000,"0.414287,7216"
65,4068,1000,"-0.438593,4068"
65,5680,1000,"-0.44204,5680"
65,7292,1000,"-0.44548,7292"
65,4069,1000,"-0.449074,4069"
65,7293,1000,"-0.455921,7293"
65,4070,1000,"-0.459493,4070"
65,4072,1000,"-0.480141,4072"
65,3804,1000,"0.486407,3804"
65,4073,1000,"-0.490367,4073"
65,7297,1000,"-0.497044,7297"
65,4074,1000,"-0.500526,4074"
65,861,1000,"-0.601343,861"
65,863,1000,"-0.619866,863"
65,865,1000,"-0.63805,865"
65,7313,1000,"-0.649799,7313"
65,2210,1000,"0.655357,2210"
65,867,1000,"-0.655885,867"
65,205,1000,"0.677224,205"
65,870,1000,"-0.681962,870"
65,14978,1000,"-0.682864,14978"
65,204,1000,"0.685783,204"
65,871,1000,"-0.690469,871"
65,14977,1000,"-0.691362,14977"
65,202,1000,"0.702618,202"
65,873,1000,"-0.707199,873"
65,14975,1000,"-0.708071,14975"
65,5709,1000,"-0.715295,5709"
65,14974,1000,"-0.716282,14974"
65,200,1000,"0.719069,200"
65,14704,1000,"0.727515,14704"
65,9063,1000,"-0.728708,9063"
65,339,1000,"-0.733348,339"
65,14703,1000,"0.735489,14703"
65,14702,1000,"0.743363,14702"
65,5714,1000,"-0.754915,5714"
65,342,1000,"-0.756746,342"
65,8401,1000,"-0.761627,8401"
65,343,1000,"-0.76434,343"
65,999,1000,"-0.772273,999"
65,9325,1000,"0.779436,9325"
65,998,1000,"-0.77965,998"
65,996,1000,"-0.794084,996"
65,995,1000,"-0.801138,995"
65,993,1000,"-0.814917,993"
65,6529,1000,"0.820739,6529"
65,14151,1000,"0.841041,14151"
65,179,1000,"0.866462,179"
65,447,1000,"-0.870013,447"
65,446,1000,"-0.875719,446"
65,177,1000,"0.877901,177"
65,8150,1000,"0.878065,8150"
65,445,1000,"-0.881306,445"
65,176,1000,"0.883442,176"
65,7428,1000,"-0.88629,7428"
65,444,1000,"-0.886772,444"
65,175,1000,"0.888861,175"
65,8421,1000,"-0.891087,8421"
65,174,1000,"0.894159,174"
65,173,1000,"0.899334,173"
65,9766,1000,"0.901155,9766"
65,172,1000,"0.904387,172"
65,9767,1000,"0.906163,9767"
65,9768,1000,"0.911047,9768"
65,8157,1000,"0.914258,8157"
65,4667,1000,"-0.923284,4667"
65,18635,1000,"-0.924082,18635"
65,9771,1000,"0.92495,9771"
65,4669,1000,"-0.932016,4669"
65,4670,1000,"-0.936191,4670"
65,5537,1000,"0.937232,5537"
65,4671,1000,"-0.940237,4671"
65,5536,1000,"0.941247,5536"
65,4673,1000,"-0.947945,4673"
65,4674,1000,"-0.951604,4674"
65,4675,1000,"-0.955133,4675"
65,4676,1000,"-0.958532,4676"
65,4679,1000,"-0.967939,4679"
65,4680,1000,"-0.970811,4680"
65,4681,1000,"-0.973549,4681"
65,4682,1000,"-0.976155,4682"
65,1225,1000,"0.982002,1225"
65,387,1000,"-0.98272,387"
65,388,1000,"-0.984818,388"
65,1223,1000,"0.986151,1223"
65,389,1000,"-0.986781,389"
65,390,1000,"-0.988609,390"
65,391,1000,"-0.990301,391"
65,4689,1000,"-0.990637,4689"
65,392,1000,"-0.991858,392"
65,3099,1000,"-0.993219,3099"
65,393,1000,"-0.99328,393"
65,394,1000,"-0.994566,394"
65,19197,1000,"-0.994762,19197"
65,21346,1000,"-0.994886,21346"
65,395,1000,"-0.995715,395"
65,396,1000,"-0.996729,396"
65,6852,1000,"-0.999608,6852"
65,5773,1000,"-0.999682,5773"
65,5774,1000,"-0.999908,5774"
66,188,1,"0.809212,188"
66,4826,1000,"-0.105244,4826"
66,4818,1000,"-0.197694,4818"
66,18023,1000,"-0.299408,18023"
66,6418,1000,"-0.329254,6418"
66,6416,1000,"-0.351249,6416"
66,12927,1000,"0.383218,12927"
66,8556,1000,"-0.446585,8556"
66,8553,1000,"-0.477698,8553"
66,7833,1000,"-0.484572,7833"
66,9183,1000,"0.553903,9183"
66,7572,1000,"0.560427,7572"
66,9184,1000,"0.563602,9184"
66,9185,1000,"0.573225,9185"
66,9186,1000,"0.582769,9186"
66,9187,1000,"0.592233,9187"
66,9609,1000,"-0.654705,9609"
66,3696,1000,"-0.685404,3696"
66,18467,1000,"0.707703,18467"
66,6645,1000,"0.73264,6645"
66,7057,1000,"0.754456,7057"
66,4646,1000,"-0.802179,4646"
66,4648,1000,"-0.815925,4648"
66,187,1000,"0.816028,187"
66,4650,1000,"-0.829224,4650"
66,185,1000,"0.829324,185"
66,184,1000,"0.835802,184"
66,8681,1000,"0.840936,8681"
66,8682,1000,"0.847208,8682"
66,8684,1000,"0.859402,8684"
66,14325,1000,"-0.860291,14325"
66,8685,1000,"0.865323,8685"
66,8686,1000,"0.871125,8686"
66,8687,1000,"0.876809,8687"
66,9763,1000,"0.885393,9763"
66,7080,1000,"0.90176,7080"
66,4727,1000,"-0.953097,4727"
66,7630,1000,"0.956058,7630"
66,6570,1000,"0.991746,6570"
66,8726,1000,"0.998966,8726"
67,188,1,"0.809212,188"
67,14779,1000,"-0.0624405,14779"
67,14780,1000,"-0.0741088,14780"
67,14781,1000,"-0.085767,14781"
67,14783,1000,"-0.109047,14783"
67,14784,1000,"-0.120665,14784"
67,14785,1000,"-0.132266,14785"
67,14786,1000,"-0.14385,14786"
67,10220,1000,"0.148516,10220"
67,14788,1000,"-0.166957,14788"
67,6418,1000,"-0.329254,6418"
67,6416,1000,"-0.351249,6416"
67,23329,1000,"0.453455,23329"
67,18483,1000,"0.563909,18483"
67,18482,1000,"0.573529,18482"
67,18481,1000,"0.583071,18481"
67,7733,1000,"0.616029,7733"
67,9609,1000,"-0.654705,9609"
67,9608,1000,"-0.6635,9608"
67,6645,1000,"0.73264,6645"
67,6644,1000,"0.74055,6644"
67,24258,1000,"0.824799,24258"
67,24259,1000,"0.831356,24259"
67,6357,1000,"-0.866899,6357"
67,14949,1000,"-0.88702,14949"
67,8709,1000,"0.970305,8709"
67,8710,1000,"0.973068,8710"
67,6298,1000,"-0.985888,6298"
67,6570,1000,"0.991746,6570"
67,21344,1000,"-0.992252,21344"
67,14377,1000,"-0.997321,14377"
67,14365,1000,"-0.997748,14365"
67,14367,1000,"-0.999044,14367"
67,14372,1000,"-0.999891,14372"
68,21485,1000,"-0.0462599,21485"
68,19356,1000,"0.185339,19356"
68,19357,1000,"0.196819,19357"
68,1360,1000,"-0.196833,1360"
68,19358,1000,"0.208272,19358"
68,19359,1000,"0.219697,19359"
68,1362,1000,"-0.219711,1362"
68,1363,1000,"-0.231105,1363"
68,19361,1000,"0.242454,19361"
68,247,1000,"0.250083,247"
68,19362,1000,"0.253784,19362"
68,1321,1000,"0.255151,1321"
68,19855,1000,"-0.257696,19855"
68,5932,1000,"0.260542,5932"
68,246,1000,"0.26139,246"
68,19363,1000,"0.265079,19363"
68,1320,1000,"0.266442,1320"
68,19364,1000,"0.276338,19364"
68,19365,1000,"0.287559,19365"
68,1368,1000,"-0.287573,1368"
68,19366,1000,"0.298741,19366"
68,19367,1000,"0.309882,19367"
68,1370,1000,"-0.309896,1370"
68,19368,1000,"0.32098,19368"
68,19369,1000,"0.332035,19369"
68,21787,1000,"-0.337461,21787"
68,19370,1000,"0.343044,19370"
68,3992,1000,"0.421263,3992"
68,23410,1000,"-0.458858,23410"
68,4608,1000,"-0.467535,4608"
68,23411,1000,"-0.469218,23411"
68,2729,1000,"0.480754,2729"
68,1386,1000,"-0.481367,1386"
68,1387,1000,"-0.491585,1387"
68,1663,1000,"0.564904,1663"
68,1127,1000,"0.576658,1127"
68,1128,1000,"0.586173,1128"
68,3277,1000,"0.587162,3277"
68,3974,1000,"0.601485,3974"
68,1134,1000,"0.641538,1134"
68,1135,1000,"0.650466,1135"
68,1137,1000,"0.668052,1137"
68,1138,1000,"0.67671,1138"
68,1139,1000,"0.685274,1139"
68,1140,1000,"0.693745,1140"
68,1141,1000,"0.70212,1141"
68,1142,1000,"0.7104,1142"
68,1143,1000,"0.718583,1143"
68,1144,1000,"0.726667,1144"
68,1145,1000,"0.734652,1145"
68,19412,1000,"0.745559,19412"
68,19414,1000,"0.760942,19414"
68,19417,1000,"0.783235,19417"
68,15120,1000,"0.788955,15120"
68,12438,1000,"0.817633,12438"
68,3945,1000,"0.833014,3945"
68,3944,1000,"0.839427,3944"
68,3942,1000,"0.851909,3942"
68,3941,1000,"0.857976,3941"
68,3939,1000,"0.869756,3939"
68,2508,1000,"-0.871556,2508"
68,3937,1000,"0.88106,3937"
68,7160,1000,"0.882953,7160"
68,2512,1000,"-0.893532,2512"
68,3932,1000,"0.907199,3932"
68,9243,1000,"0.960497,9243"
68,8171,1000,"0.96807,8171"
68,8172,1000,"0.970935,8172"
68,7135,1000,"0.980797,7135"
68,21371,1000,"-0.981774,21371"
68,387,1000,"-0.98272,387"
68,7134,1000,"0.983011,7134"
68,1761,1000,"0.984605,1761"
68,7133,1000,"0.98509,7133"
68,21368,1000,"-0.987837,21368"
68,3907,1000,"0.989959,3907"
